date, pm25, pm10, o3, no2, so2, co
2021/6/7, 146, 303, 15, 15, 12, 11
2021/6/8, 151, 221, 19, 10, 12, 14
2021/6/9, 133, 124, 47, 9, 11, 15
2021/6/10, 146, 95, 33, 12, 8, 9
2021/6/11, 113, 68, 24, 10, 9, 8
2021/6/12, 110, 59, 26, 13, 10, 7
2021/6/13, 108, 66, 47, 11, 10, 7
2021/6/14, 105, 80, 31, 9, 11, 6
2021/6/15, 102, 60, 30, 11, 9, 5
2021/6/16, 112, 74, 22, 11, 10, 5
2021/6/17, 133, 46, 22, 8, 9, 5
2021/6/18, 83, 47, 18, 8, 8, 5
2021/6/19, 82, 36, 18, 7, 8, 7
2021/6/20, 78, 58, 27, 10, 9, 7
2021/6/21, 105, 96, 45, 13, 9, 5
2021/6/22, 124, 191, 68, 18, 9, 8
2021/6/23, 160, 120, 32, 11, 9, 6
2021/6/24, 135, 123, 42, 13, 11, 8
2021/6/25, 136, 87, 48, 15, 10, 8
2021/6/26, 116, 116, 48, 14, 9, 5
2021/6/27, 161, 96, 62, 12, 10, 9
2021/6/28, 152, 131, 51, 17, 11, 12
2021/6/29, 149, 271, 25, 16, 11, 11
2021/6/30, 135, 161, 26, 13, 11, 12
2021/1/4, 229, 62, 7, 16, 10, 17
2021/1/5, 375, 112, 23, 16, 9, 13
2021/1/11, 200, 172, 16, 23, 8, 17
2021/1/12, 245, 232, 24, 26, 8, 14
2021/1/13, 283, 429, 14, 31, 8, 19
2021/1/14, 434, 550, 18, 39, 10, 27
2021/1/15, 499, 222, 8, 30, 7, 13
2021/1/16, 311, 176, 17, 20, 9, 17
2021/1/17, 293, 259, 17, 24, 10, 25
2021/1/18, 317, 253, 9, 20, 8, 9
2021/1/19, 313, 130, 13, 19, 8, 14
2021/1/20, 209, 177, 23, 24, 9, 22
2021/1/21, 243, 283, 13, 26, 8, 22
2021/1/22, 353, 140, 18, 20, 8, 11
2021/1/23, 234, 229, 5, 21, 8, 14
2021/1/24, 300, 164, 16, 19, 8, 16
2021/1/25, 234, 210, 27, 25, 8, 10
2021/1/26, 271, 201, 25, 29, 11, 15
2021/1/27, 261, 309, 22, 32, 13, 19
2021/1/28, 341, 265, 29, 31, 9, 13
2021/1/29, 308, 190, 20, 33, 12, 11
2021/1/30, 251, 260, 37, 35, 10, 18
2021/1/31, 289, 353, 36, 42, 10, 19
2021/2/1, 347, 311, 37, 44, 13, 16
2021/2/2, 318, 189, 25, 28, 8, 11
2021/2/3, 254, 135, 11, 19, 6, 5
2021/2/4, 211, 99, 20, 21, 9, 8
2021/2/5, 155, 111, 21, 20, 10, 7
2021/2/6, 178, 136, 23, 21, 11, 9
2021/2/7, 208, 220, 23, 25, 13, 10
2021/2/8, 265, 209, 15, 33, 11, 17
2021/2/9, 207, 284, 35, 30, 11, 14
2021/2/10, 278, 183, 26, 27, 12, 11
2021/2/11, 237, 265, 34, 27, 11, 14
2021/2/12, 291, 220, 38, 29, 10, 20
2021/2/13, 253, 256, 27, 32, 10, 14
2021/2/14, 286, 155, 41, 26, 8, 11
2021/2/15, 204, 200, 57, 33, 12, 11
2021/2/16, 238, 233, 49, 31, 9, 13
2021/2/17, 254, 202, 49, 30, 9, 13
2021/2/18, 227, 214, 27, 32, 10, 14
2021/2/19, 247, 139, 28, 24, 14, 14
2021/2/20, 199, 187, 39, 29, 16, 15
2021/2/21, 255, 185, 34, 27, 15, 18
2021/2/22, 228, 212, 34, 31, 17, 20
2021/2/23, 209, 318, 37, 31, 25, 32
2021/2/24, 247, 244, 29, 31, 19, 12
2021/2/25, 224, 185, 27, 24, 21, 15
2021/2/26, 193, 139, 25, 23, 15, 8
2021/2/27, 143, 137, 41, 22, 18, 7
2021/2/28, 154, 125, 37, 22, 19, 12
2021/3/1, 153, 119, 37, 16, 17, 10
2021/3/2, 141, 174, 41, 27, 23, 17
2021/3/3, 181, 231, 65, 37, 21, 16
2021/3/4, 224, 143, 35, 22, 18, 6
2021/3/5, 173, 145, 40, 23, 19, 15
2021/3/6, 176, 185, 55, 28, 22, 10
2021/3/7, 198, 145, 41, 21, 17, 12
2021/3/8, 175, 191, 29, 22, 17, 9
2021/3/9, 189, 108, 51, 25, 17, 10
2021/3/10, 138, 144, 40, 28, 22, 12
2021/3/11, 175, 118, 26, 23, 16, 5
2021/3/12, 141, 154, 34, 25, 22, 12
2021/3/13, 191, 117, 37, 21, 24, 9
2021/3/14, 169, 138, 28, 22, 16, 7
2021/3/15, 161, 203, 20, 22, 17, 7
2021/3/16, 180, 236, 32, 25, 18, 8
2021/3/17, 181, 245, 40, 28, 17, 7
2021/3/18, 183, 177, 39, 30, 19, 6
2021/3/19, 173, 178, 40, 28, 21, 8
2021/3/20, 191, 204, 40, 27, 20, 8
2021/3/21, 199, 153, 26, 22, 17, 10
